Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Join_year,Join_month,Join_weekday,Minorhome,Total_Mnt,Total_num_purchase,AOV
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1945,5,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,0,3,11,2013,11,6,0,1196,21,56.95238095238095
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,3,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,3,11,2013,4,5,1,242,18,13.444444444444445
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1963,3,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,3,11,2012,9,4,2,117,18,6.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1951,5,67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,0,3,11,2013,6,1,1,606,24,25.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,4,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,3,11,2013,1,2,1,507,24,21.125
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,4,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,3,11,2013,3,6,1,860,29,29.655172413793103
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,5,41644.0,1,1,67,20,3,4,2,0,2,2,1,0,3,3,0,3,11,2014,5,4,2,31,9,3.4444444444444446
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1964,3,85620.0,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,3,11,2014,1,1,0,1600,15,106.66666666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,4,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,3,11,2013,1,1,0,26,11,2.3636363636363638
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,4,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,3,11,2012,10,0,1,367,27,13.592592592592593
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,5,55954.0,0,1,63,447,0,28,0,0,43,3,8,2,6,7,0,3,11,2014,3,0,1,518,26,19.923076923076923
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,3,73803.0,0,1,61,833,80,363,52,26,174,2,9,5,6,6,0,3,11,2012,8,2,1,1528,28,54.57142857142857
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1987,4,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,3,11,2014,3,1,0,397,17,23.352941176470587
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,3,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,3,11,2014,5,4,2,22,10,2.2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,3,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,3,11,2013,2,3,0,892,15,59.46666666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1991,3,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,3,11,2013,4,0,0,836,30,27.866666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1986,4,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,3,11,2013,7,0,1,47,12,3.9166666666666665
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1986,2,80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,3,11,2012,10,2,0,756,16,47.25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1973,5,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,3,11,2012,10,3,1,424,27,15.703703703703704
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,4,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,3,11,2013,10,5,2,30,14,2.142857142857143
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1971,5,60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,3,11,2014,2,4,1,526,24,21.916666666666668
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1965,4,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,3,11,2013,5,0,3,35,14,2.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1962,3,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,3,11,2013,1,1,1,393,18,21.833333333333332
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1963,4,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,3,11,2013,1,1,1,825,27,30.555555555555557
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1979,4,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,3,11,2014,2,6,1,46,13,3.5384615384615383
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,3,61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,3,11,2014,6,4,0,299,14,21.357142857142858
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1983,3,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,3,11,2014,5,3,1,45,12,3.75
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1988,5,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,3,11,2012,8,4,0,2126,23,92.43478260869566
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1979,3,2447.0,1,0,42,1,1,1725,1,1,1,15,0,28,0,1,0,3,11,2013,1,6,1,1730,44,39.31818181818182
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1971,3,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,3,11,2013,12,0,1,28,11,2.5454545454545454
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1951,3,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,3,11,2013,6,5,1,639,25,25.56
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1949,5,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,3,11,2014,5,3,1,976,30,32.53333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1972,5,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,3,11,2014,3,6,1,42,12,3.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,3,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,3,11,2014,1,4,1,20,11,1.8181818181818181
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1973,5,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,3,11,2012,10,3,1,424,27,15.703703703703704
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1967,3,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,3,11,2014,1,1,1,194,12,16.166666666666668
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1961,4,48330.0,0,1,2,28,0,4,0,0,0,1,1,0,3,5,0,3,11,2013,11,4,1,32,10,3.2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1945,5,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,3,11,2012,11,0,0,1706,33,51.696969696969695
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1966,5,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,3,11,2013,6,5,0,1453,23,63.17391304347826
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,3,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,3,11,2013,1,1,2,318,25,12.72
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1982,2,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,3,11,2014,2,6,1,683,23,29.695652173913043
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,3,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,3,11,2014,2,1,0,778,28,27.785714285714285
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1964,3,61839.0,0,0,20,1000,155,379,224,17,120,1,4,8,4,8,0,3,11,2012,8,6,0,1895,25,75.8
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1956,3,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,3,11,2013,5,1,2,264,21,12.571428571428571
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,5,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,3,11,2014,4,6,1,67,9,7.444444444444445
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1952,4,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,3,11,2012,11,5,2,18,12,1.5
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1967,3,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,3,11,2013,10,2,2,294,24,12.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1968,5,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,3,11,2013,9,4,2,88,18,4.888888888888889
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1953,3,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,3,11,2012,9,5,0,1635,21,77.85714285714286
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,3,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,3,11,2012,10,6,1,68,12,5.666666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,4,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,3,11,2013,11,2,1,22,8,2.75
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,3,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,3,11,2014,4,3,3,78,10,7.8
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1964,3,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,3,11,2013,6,1,2,44,15,2.933333333333333
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1970,4,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,3,11,2012,12,5,0,1812,19,95.36842105263158
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,2,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,3,11,2012,8,4,1,732,28,26.142857142857142
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1987,5,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,3,11,2013,1,3,0,653,25,26.12
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,3,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,3,11,2013,1,0,1,43,13,3.3076923076923075
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1986,3,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,3,11,2013,10,0,1,147,18,8.166666666666666
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,3,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,3,11,2014,5,3,1,902,28,32.214285714285715
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1985,3,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,3,11,2012,8,2,1,165,20,8.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1960,3,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,3,11,2012,12,6,1,371,25,14.84
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1989,5,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,3,11,2013,9,2,0,71,10,7.1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,5,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,3,11,2014,2,6,2,20,11,1.8181818181818181
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,3,50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,0,3,11,2013,6,1,2,500,26,19.23076923076923
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,3,25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,3,11,2013,5,1,1,34,12,2.8333333333333335
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1961,5,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,3,11,2013,10,2,1,1377,26,52.96153846153846
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,3,62503.0,0,1,40,478,0,193,110,75,117,4,8,3,11,5,0,3,11,2013,2,0,1,973,31,31.387096774193548
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,3,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,3,11,2013,4,3,1,460,27,17.037037037037038
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,3,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,1,3,11,2013,8,0,1,637,28,22.75
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1959,3,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,3,11,2013,3,1,0,46,11,4.181818181818182
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1982,1,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,3,11,2013,3,2,1,24,13,1.8461538461538463
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,3,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,3,11,2012,12,5,1,475,21,22.61904761904762
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,4,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,3,11,2014,4,3,1,237,13,18.23076923076923
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,3,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,3,11,2013,10,0,1,1150,35,32.857142857142854
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1962,3,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,3,11,2013,1,2,1,1073,22,48.77272727272727
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1968,3,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,3,11,2013,12,0,0,1295,19,68.15789473684211
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1958,3,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,3,11,2013,2,2,0,928,20,46.4
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,4,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,3,11,2013,7,4,2,126,11,11.454545454545455
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,3,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,3,11,2013,8,1,0,55,10,5.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1990,3,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,3,11,2013,10,1,0,43,13,3.3076923076923075
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,3,11,2013,4,6,1,908,28,32.42857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1959,4,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,0,3,11,2013,8,2,1,1526,27,56.51851851851852
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,4,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,3,11,2012,9,3,1,1220,38,32.10526315789474
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1964,3,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,3,11,2013,6,1,2,44,15,2.933333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,5,49154.0,1,1,69,206,10,67,30,27,71,6,4,1,8,6,0,3,11,2013,11,6,2,411,25,16.44
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1965,4,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,3,11,2013,8,0,1,311,22,14.136363636363637
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,5,84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,3,11,2014,5,6,0,1566,26,60.23076923076923
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1951,4,49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,3,11,2013,8,3,2,65,13,5.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,3,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,3,11,2013,4,5,1,48,15,3.2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,3,11,2013,4,6,1,908,28,32.42857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1987,5,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,3,11,2012,10,0,0,1250,27,46.2962962962963
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,4,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,3,11,2014,3,3,0,928,16,58.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1955,4,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,3,11,2013,12,2,2,43,9,4.777777777777778
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984,3,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,3,11,2014,3,5,1,22,11,2.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,5,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,3,11,2013,7,3,1,404,23,17.565217391304348
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,3,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,3,11,2013,2,5,2,910,32,28.4375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,3,55563.0,0,1,22,29,1,9,2,0,2,1,2,0,3,3,0,3,11,2014,4,5,1,43,9,4.777777777777778
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984,4,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,3,11,2014,1,2,1,66,12,5.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,3,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,1,3,11,2013,1,6,1,504,26,19.384615384615383
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,5,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,3,11,2013,12,2,1,42,13,3.230769230769231
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1957,4,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,3,11,2013,8,5,0,1084,18,60.22222222222222
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,4,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,3,11,2014,2,1,1,787,26,30.26923076923077
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1977,3,40246.0,1,0,68,2,1,6,2,1,1,1,1,0,2,6,0,3,11,2012,12,2,1,13,10,1.3
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,5,36663.0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,3,11,2014,4,4,1,35,8,4.375
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,3,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,3,11,2013,1,4,1,1910,35,54.57142857142857
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1953,5,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,3,11,2013,5,6,3,18,9,2.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1978,3,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,3,11,2013,10,1,0,1572,26,60.46153846153846
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1948,4,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,3,11,2013,11,4,0,1615,28,57.67857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,3,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,3,11,2013,9,3,1,860,21,40.95238095238095
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,3,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,0,3,11,2013,4,0,1,103,16,6.4375
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,3,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,3,11,2013,2,5,1,315,21,15.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,3,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,3,11,2014,3,3,2,83,14,5.928571428571429
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,5,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,3,11,2013,5,2,2,845,30,28.166666666666668
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,3,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,3,11,2013,8,5,2,525,24,21.875
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1958,4,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,3,11,2013,7,0,3,13,11,1.1818181818181819
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,3,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,3,11,2013,10,4,1,928,29,32.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,3,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,3,11,2013,8,2,1,797,25,31.88
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984,2,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,3,11,2013,7,3,0,52,12,4.333333333333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1987,5,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,3,11,2013,1,3,0,653,25,26.12
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1960,5,38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,3,11,2013,3,4,1,268,23,11.652173913043478
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,4,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,3,11,2013,6,3,1,660,26,25.384615384615383
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,3,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,3,11,2012,10,0,2,252,24,10.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1960,3,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,3,11,2014,4,2,0,1004,32,31.375
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1967,4,32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,3,11,2014,2,0,1,80,14,5.714285714285714
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,4,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,3,11,2013,9,5,2,22,10,2.2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1986,5,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,3,11,2013,3,5,0,1822,20,91.1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,3,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,3,11,2013,6,0,1,545,23,23.695652173913043
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1964,3,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,0,3,11,2013,5,1,1,486,20,24.3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,3,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,3,11,2013,5,1,0,596,24,24.833333333333332
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1963,4,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,3,11,2014,6,2,1,608,26,23.384615384615383
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1959,3,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1,3,11,2013,1,1,2,1191,35,34.02857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,4,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,3,11,2012,8,4,1,326,19,17.157894736842106
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,5,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,3,11,2014,5,5,1,41,10,4.1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,3,52247.25135379061,1,1,82,71,1,16,0,0,9,4,2,1,3,8,0,3,11,2013,3,6,2,97,18,5.388888888888889
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,3,11,2013,3,4,2,23,10,2.3
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1958,3,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,3,11,2013,7,0,1,306,22,13.909090909090908
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,4,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,3,11,2014,4,2,1,66,12,5.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,3,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,3,11,2013,8,3,1,55,14,3.9285714285714284
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,5,62010.0,0,1,93,371,22,39,6,0,92,4,6,2,7,5,0,3,11,2012,10,1,1,530,24,22.083333333333332
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,4,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,0,3,11,2013,2,2,1,685,30,22.833333333333332
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1971,4,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,3,11,2013,10,4,2,131,16,8.1875
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1949,3,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,3,11,2012,8,3,1,114,13,8.76923076923077
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1952,3,28332.0,0,0,58,14,10,13,4,15,9,1,2,1,4,2,0,3,11,2014,4,2,0,65,10,6.5
